ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UMRB6139	6139	UMRB-Morris	Soil Sampling Mineral Analysis 2016	%IC	soil analysis, fertility, mineral	%	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Inorganic soil carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6140	6140	UMRB-Morris	Soil Sampling Mineral Analysis 2016	%OC	soil analysis, fertility, mineral	%	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Organic soil carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6141	6141	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Al 237.312	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Aluminum, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6142	6142	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Al 394.401	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Aluminum, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6143	6143	UMRB-Morris	Soil Sampling Mineral Analysis 2016	As 188.980	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Mineral associated carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6144	6144	UMRB-Morris	Soil Sampling Mineral Analysis 2016	B 249.772	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Boron, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6145	6145	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Ba 455.403	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ba 455.403	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6146	6146	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Be 313.107	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Beryllium-7, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6147	6147	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Ca 422.673	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Calcium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6148	6148	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Cd 214.439	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	cadmium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6149	6149	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Co 238.892	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	cobalt, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6150	6150	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Cr 267.716	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	chromium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6151	6151	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Cu 324.754	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Copper, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6152	6152	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Fe 259.940	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Iron, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6153	6153	UMRB-Morris	Soil Sampling Mineral Analysis 2016	K 766.491	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Potassium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6154	6154	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Li 670.783	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	lithium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6155	6155	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Mg 285.213	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Magnesium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6156	6156	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Mn 257.610	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Mangenese, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6157	6157	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Mo 202.032	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	molybdenum, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6158	6158	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Na 588.995	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Sodium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6159	6159	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Ni 231.604	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	chromium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6160	6160	UMRB-Morris	Soil Sampling Mineral Analysis 2016	P 177.434	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Phosphorus, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6161	6161	UMRB-Morris	Soil Sampling Mineral Analysis 2016	P 213.618	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Phosphorus, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6162	6162	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Pb 220.353	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Lead-210, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6163	6163	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Rb 780.026	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	rubidium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6164	6164	UMRB-Morris	Soil Sampling Mineral Analysis 2016	S 180.669	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Sulfate, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6165	6165	UMRB-Morris	Soil Sampling Mineral Analysis 2016	S 181.972	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Sulfate, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6166	6166	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Se 196.026	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	selenium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6167	6167	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Si 251.611	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	silicon, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6168	6168	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Sr 407.771	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	strontium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6169	6169	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Ti 336.122	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	tellurium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6170	6170	UMRB-Morris	Soil Sampling Mineral Analysis 2016	V 292.401	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	vanadium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6171	6171	UMRB-Morris	Soil Sampling Mineral Analysis 2016	Zn 206.200	soil analysis, fertility, mineral	ppm	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Zinc, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6172	6172	UMRB-Morris	Soil Sampling Mineral Analysis 2017	NH4-N	soil analysis, physical	ppm	Annual	1 year	10/17/2017	2017-10-17	2017-10-17	10/24/2017	2017-10-24	2017-10-24	1	C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ammonium nitrogen, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6173	6173	UMRB-Morris	Soil Sampling Mineral Analysis 2017	NO3-N	soil analysis, physical	ppm	Annual	1 year	10/17/2017	2017-10-17	2017-10-17	10/24/2017	2017-10-24	2017-10-24	1	C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6174	6174	UMRB-Morris	Soil Sampling Mineral Analysis 2017	K	soil analysis, physical	ppm	Annual	1 year	10/17/2017	2017-10-17	2017-10-17	10/24/2017	2017-10-24	2017-10-24	1	C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Potassium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6175	6175	UMRB-Morris	Soil Sampling Mineral Analysis 2017	Olsen-P	soil analysis, physical	ppm	Annual	1 year	10/17/2017	2017-10-17	2017-10-17	10/24/2017	2017-10-24	2017-10-24	1	C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Phosphorus, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6176	6176	UMRB-Morris	Soil Sampling Physical Analysis 2016	Gravemetric (%)	soil analysis, physical	%	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6177	6177	UMRB-Morris	Soil Sampling Physical Analysis 2016	Bulk Density (g/cm3)	soil analysis, physical	g/cm3	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Bulk density, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6178	6178	UMRB-Morris	Soil Sampling Physical Analysis 2016	Sand %	soil analysis, physical	%	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Sand, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6179	6179	UMRB-Morris	Soil Sampling Physical Analysis 2016	Clay %	soil analysis, physical	%	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Clay, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6180	6180	UMRB-Morris	Soil Sampling Physical Analysis 2016	Silt %	soil analysis, physical	%	Annual	1 year	11/8/2016	2016-11-08	2016-11-08					C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Silt, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6181	6181	UMRB-Morris	Soil Sampling Physical Analysis 2017	Gravemetric (%)	soil analysis, physical	%	Annual	1 year	10/17/2017	2017-10-17	2017-10-17	10/24/2017	2017-10-24	2017-10-24	1	C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB6182	6182	UMRB-Morris	Soil Sampling Physical Analysis 2017	Bulk Density (g/cm3)	soil analysis, physical	g/cm3	Annual	1 year	10/17/2017	2017-10-17	2017-10-17	10/24/2017	2017-10-24	2017-10-24	1	C. Wente	Spreadsheet	local network		1	"Morris MN sites 1 and 2"	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Bulk density, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UMRB9001	9001	UMRB-Ames	Eddy Covariance	Hs	Sensible heat flux-uncorrected	W/m^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9002	9002	UMRB-Ames	Eddy Covariance	tau	Wind sheer stress	kg/(m s^2)	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9003	9003	UMRB-Ames	Eddy Covariance	u_star	Friction velocity	m/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9004	9004	UMRB-Ames	Eddy Covariance	Ts_stdev	Standard deviation sonic temperature	C^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9005	9005	UMRB-Ames	Eddy Covariance	Ts_Ux_cov	Covariance sonic temp & x wind component	m C/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9006	9006	UMRB-Ames	Eddy Covariance	Ts_Uy_cov	Covariance sonic temp & y wind component	m C/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9007	9007	UMRB-Ames	Eddy Covariance	Ts_Uz_cov	Covariance sonic temp & vertical velocity	m C/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9008	9008	UMRB-Ames	Eddy Covariance	Ux_stdev	Standard deviation x wind component	(m/s)^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9009	9009	UMRB-Ames	Eddy Covariance	Ux_Uy_cov	Covariance x  & y wind component	(m/s)^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9010	9010	UMRB-Ames	Eddy Covariance	Ux_Uz_cov	Covariance x  wind component & vertical velocity	(m/s)^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9011	9011	UMRB-Ames	Eddy Covariance	Uy_stdev	Standard deviation y wind component	(m/s)^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9012	9012	UMRB-Ames	Eddy Covariance	Uy_Uz_cov	Covariance y  wind component & vertical velocity	(m/s)^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9013	9013	UMRB-Ames	Eddy Covariance	Uz_stdev	Standard deviation vertical velocity	(m/s)^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9014	9014	UMRB-Ames	Eddy Covariance	wnd_spd	Average wind speed	m/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9015	9015	UMRB-Ames	Eddy Covariance	rslt_wnd_spd	Average wind resultant speed	m/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9016	9016	UMRB-Ames	Eddy Covariance	wnd_dir_sonic	Sonic wind direction	degrees	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9017	9017	UMRB-Ames	Eddy Covariance	std_wnd_dir	Standard deviation wind direction	degrees	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9018	9018	UMRB-Ames	Eddy Covariance	wnd_dir_compass	Compass wind direction	degrees	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9019	9019	UMRB-Ames	Eddy Covariance	Ux_Avg	Average wind speed E-W direction (x component)	m/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9020	9020	UMRB-Ames	Eddy Covariance	Uy_Avg	Average wind speed N-S direction (y component)	m/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9021	9021	UMRB-Ames	Eddy Covariance	Uz_Avg	Average wind speed vertical direction (z component)	m/s	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9022	9022	UMRB-Ames	Eddy Covariance	Ts_Avg	Average sonic temperature	C	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9023	9023	UMRB-Ames	Eddy Covariance	sonic_azimuth	Direction of sonic	degrees	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9024	9024	UMRB-Ames	Eddy Covariance	Fc_wpl	CO2 flux, WPL corrected	mg/(m s^2)	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9025	9025	UMRB-Ames	Eddy Covariance	LE_wpl	Latent heat, WPL corrected	W/m^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
UMRB9026	9026	UMRB-Ames	Eddy Covariance	Hc	Sensible heat flux - corrected for water vapor	W/m^2	15 Minute		2015			Present				M. Cryder	Excel	Local (South Fork/Coles)		2	South Fork and Coles Fields, IA 	Closed	Meteorology, Eddy Covariance					AmeriFlux	NA			yes
